coupling mStop mChi run sign xsec error
312 2000 800 Run3 plus 0.1805 0.0005515
312 2000 900 Run3 plus 0.1805 0.0005512
312 900 100 Run3 plus 14.15 0.05958
312 900 200 Run3 plus 14.15 0.05962
312 900 300 Run3 plus 14.15 0.05965
312 900 400 Run3 plus 14.15 0.05962
312 900 500 Run3 plus 14.15 0.05942
312 900 600 Run3 plus 14.15 0.05895
312 900 700 Run3 plus 14.15 0.05818
312 900 800 Run3 plus 14.16 0.05735
312 900 850 Run3 plus 14.16 0.05733
312 950 400 Run3 plus 10.88 0.04622
312 950 500 Run3 plus 10.88 0.04613
312 950 600 Run3 plus 10.89 0.04585
312 950 700 Run3 plus 10.89 0.04535
312 950 800 Run3 plus 10.89 0.04471
312 950 900 Run3 plus 10.89 0.04446
313 1000 100 Run3 minus 14.99 0.05358
313 1000 200 Run3 minus 14.97 0.06272
313 1000 300 Run3 minus 14.9 0.05877
313 1000 400 Run3 minus 14.89 0.05696
313 1000 500 Run3 minus 14.9 0.05409
313 1000 600 Run3 minus 14.94 0.05379
313 1000 700 Run3 minus 14.83 0.05484
313 1000 800 Run3 minus 14.86 0.06149
313 1000 900 Run3 minus 14.62 0.05766
313 1000 950 Run3 minus 13.66 0.05392
313 1050 1000 Run3 minus 10.91 0.04844
313 1050 400 Run3 minus 11.89 0.05432
313 1050 500 Run3 minus 11.89 0.05325
313 1050 600 Run3 minus 11.88 0.04529
313 1050 700 Run3 minus 11.94 0.04319
313 1050 800 Run3 minus 11.89 0.04372
313 1050 900 Run3 minus 11.83 0.05293
313 1100 1000 Run3 minus 9.408 0.03675
313 1100 100 Run3 minus 9.591 0.03466
313 1100 1050 Run3 minus 8.774 0.03599
313 1100 200 Run3 minus 9.61 0.03457
313 1100 300 Run3 minus 9.629 0.03442
313 1100 400 Run3 minus 9.608 0.04522
313 1100 500 Run3 minus 9.562 0.04294
313 1100 600 Run3 minus 9.563 0.03809
313 1100 700 Run3 minus 9.57 0.03492
313 1100 800 Run3 minus 9.557 0.03517
313 1100 900 Run3 minus 9.546 0.03664
313 1150 1000 Run3 minus 7.702 0.03378
313 1150 1100 Run3 minus 7.118 0.02808
313 1150 400 Run3 minus 7.794 0.02785
313 1150 500 Run3 minus 7.748 0.02825
313 1150 600 Run3 minus 7.741 0.03471
313 1150 700 Run3 minus 7.74 0.03033
313 1150 800 Run3 minus 7.775 0.02818
313 1150 900 Run3 minus 7.694 0.02873
313 1200 1000 Run3 minus 6.296 0.02898
313 1200 100 Run3 minus 6.337 0.02287
313 1200 1100 Run3 minus 6.195 0.02447
313 1200 1150 Run3 minus 5.796 0.02288
313 1200 200 Run3 minus 6.337 0.02283
313 1200 300 Run3 minus 6.337 0.02278
313 1200 400 Run3 minus 6.336 0.02273
313 1200 500 Run3 minus 6.347 0.02263
313 1200 600 Run3 minus 6.324 0.02297
313 1200 700 Run3 minus 6.321 0.02298
313 1200 800 Run3 minus 6.321 0.02293
313 1200 900 Run3 minus 6.299 0.02323
313 1250 1000 Run3 minus 5.132 0.01921
313 1250 1100 Run3 minus 5.138 0.02186
313 1250 1200 Run3 minus 4.733 0.01884
313 1250 400 Run3 minus 5.187 0.01864
313 1250 500 Run3 minus 5.187 0.01861
313 1250 600 Run3 minus 5.178 0.01879
313 1250 700 Run3 minus 5.176 0.01882
313 1250 800 Run3 minus 5.175 0.01877
313 1250 900 Run3 minus 5.189 0.01869
313 1300 1000 Run3 minus 4.242 0.01568
313 1300 100 Run3 minus 4.269 0.01545
313 1300 1100 Run3 minus 4.243 0.01945
313 1300 1200 Run3 minus 4.174 0.01649
313 1300 1250 Run3 minus 3.894 0.01551
313 1300 200 Run3 minus 4.269 0.01542
313 1300 300 Run3 minus 4.268 0.01539
313 1300 400 Run3 minus 4.268 0.01535
313 1300 500 Run3 minus 4.268 0.01533
313 1300 600 Run3 minus 4.275 0.01526
313 1300 700 Run3 minus 4.26 0.0155
313 1300 800 Run3 minus 4.258 0.0155
313 1300 900 Run3 minus 4.258 0.01547
313 1350 1000 Run3 minus 3.529 0.01274
313 1350 1100 Run3 minus 3.491 0.01384
313 1350 1200 Run3 minus 3.494 0.0147
313 1350 1300 Run3 minus 3.23 0.01277
313 1350 400 Run3 minus 3.528 0.01271
313 1350 500 Run3 minus 3.528 0.01268
313 1350 600 Run3 minus 3.528 0.01267
313 1350 700 Run3 minus 3.534 0.01262
313 1350 800 Run3 minus 3.521 0.01281
313 1350 900 Run3 minus 3.518 0.01278
313 1400 1000 Run3 minus 2.926 0.01061
313 1400 100 Run3 minus 2.937 0.01047
313 1400 1100 Run3 minus 2.911 0.01077
313 1400 1200 Run3 minus 2.913 0.01291
313 1400 1300 Run3 minus 2.864 0.01132
313 1400 1350 Run3 minus 2.681 0.0106
313 1400 200 Run3 minus 2.937 0.01047
313 1400 300 Run3 minus 2.929 0.01059
313 1400 400 Run3 minus 2.929 0.01056
313 1400 500 Run3 minus 2.929 0.01054
313 1400 600 Run3 minus 2.929 0.01052
313 1400 700 Run3 minus 2.928 0.01051
313 1400 800 Run3 minus 2.925 0.01062
313 1400 900 Run3 minus 2.923 0.01064
313 1450 1000 Run3 minus 2.436 0.008876
313 1450 1100 Run3 minus 2.439 0.008845
313 1450 1200 Run3 minus 2.415 0.009933
313 1450 1300 Run3 minus 2.417 0.009987
313 1450 1400 Run3 minus 2.229 0.008879
313 1450 400 Run3 minus 2.448 0.008718
313 1450 500 Run3 minus 2.434 0.008779
313 1450 600 Run3 minus 2.434 0.008777
313 1450 700 Run3 minus 2.438 0.008732
313 1450 800 Run3 minus 2.438 0.008752
313 1450 900 Run3 minus 2.436 0.008871
313 1500 1000 Run3 minus 2.038 0.007423
313 1500 100 Run3 minus 2.046 0.007426
313 1500 1100 Run3 minus 2.04 0.007407
313 1500 1200 Run3 minus 2.03 0.007508
313 1500 1300 Run3 minus 2.031 0.00754
313 1500 1400 Run3 minus 1.999 0.007899
313 1500 1450 Run3 minus 1.865 0.007434
313 1500 200 Run3 minus 2.046 0.007411
313 1500 300 Run3 minus 2.046 0.007392
313 1500 400 Run3 minus 2.046 0.007371
313 1500 500 Run3 minus 2.046 0.007352
313 1500 600 Run3 minus 2.046 0.007337
313 1500 700 Run3 minus 2.046 0.007327
313 1500 800 Run3 minus 2.04 0.007305
313 1500 900 Run3 minus 2.038 0.007407
313 1550 1000 Run3 minus 1.711 0.006234
313 1550 1100 Run3 minus 1.71 0.006237
313 1550 1200 Run3 minus 1.712 0.006213
313 1550 1300 Run3 minus 1.696 0.006976
313 1550 1400 Run3 minus 1.698 0.006871
313 1550 1500 Run3 minus 1.566 0.00624
313 1550 400 Run3 minus 1.717 0.006194
313 1550 500 Run3 minus 1.717 0.006177
313 1550 600 Run3 minus 1.717 0.006164
313 1550 700 Run3 minus 1.717 0.006154
313 1550 800 Run3 minus 1.717 0.006148
313 1550 900 Run3 minus 1.712 0.00615
313 1600 1000 Run3 minus 1.44 0.00519
313 1600 100 Run3 minus 1.447 0.005263
313 1600 1100 Run3 minus 1.44 0.005252
313 1600 1200 Run3 minus 1.442 0.005239
313 1600 1300 Run3 minus 1.435 0.00531
313 1600 1400 Run3 minus 1.436 0.005328
313 1600 1500 Run3 minus 1.413 0.005587
313 1600 1550 Run3 minus 1.319 0.005255
313 1600 200 Run3 minus 1.447 0.005253
313 1600 300 Run3 minus 1.446 0.005239
313 1600 400 Run3 minus 1.446 0.005223
313 1600 500 Run3 minus 1.446 0.005208
313 1600 600 Run3 minus 1.446 0.005195
313 1600 700 Run3 minus 1.446 0.005187
313 1600 800 Run3 minus 1.446 0.005181
313 1600 900 Run3 minus 1.439 0.005255
313 1650 1000 Run3 minus 1.218 0.004377
313 1650 1100 Run3 minus 1.217 0.004436
313 1650 1200 Run3 minus 1.217 0.004439
313 1650 1300 Run3 minus 1.218 0.004422
313 1650 1400 Run3 minus 1.202 0.005633
313 1650 1500 Run3 minus 1.21 0.00463
313 1650 1600 Run3 minus 1.117 0.004427
313 1650 400 Run3 minus 1.219 0.004418
313 1650 500 Run3 minus 1.219 0.004416
313 1650 600 Run3 minus 1.219 0.004413
313 1650 700 Run3 minus 1.221 0.004395
313 1650 800 Run3 minus 1.221 0.00439
313 1650 900 Run3 minus 1.221 0.004386
313 1700 1000 Run3 minus 1.03 0.003762
313 1700 100 Run3 minus 1.033 0.003748
313 1700 1100 Run3 minus 1.03 0.00372
313 1700 1200 Run3 minus 1.031 0.00376
313 1700 1300 Run3 minus 1.032 0.00375
313 1700 1400 Run3 minus 1.027 0.003802
313 1700 1500 Run3 minus 1.028 0.003815
313 1700 1600 Run3 minus 1.012 0.003988
313 1700 1650 Run3 minus 0.9432 0.003763
313 1700 200 Run3 minus 1.033 0.003747
313 1700 300 Run3 minus 1.033 0.003746
313 1700 400 Run3 minus 1.033 0.003744
313 1700 500 Run3 minus 1.033 0.003742
313 1700 600 Run3 minus 1.033 0.00374
313 1700 700 Run3 minus 1.033 0.003738
313 1700 800 Run3 minus 1.034 0.003721
313 1700 900 Run3 minus 1.034 0.003717
313 1750 1000 Run3 minus 0.8787 0.003157
313 1750 1100 Run3 minus 0.8762 0.003151
313 1750 1200 Run3 minus 0.8762 0.003187
313 1750 1300 Run3 minus 0.8755 0.003195
313 1750 1400 Run3 minus 0.8755 0.003182
313 1750 1500 Run3 minus 0.8653 0.004099
313 1750 1600 Run3 minus 0.8728 0.00327
313 1750 1700 Run3 minus 0.803 0.003188
313 1750 400 Run3 minus 0.8774 0.003181
313 1750 500 Run3 minus 0.8774 0.00318
313 1750 600 Run3 minus 0.8774 0.003178
313 1750 700 Run3 minus 0.8773 0.003176
313 1750 800 Run3 minus 0.8787 0.003162
313 1750 900 Run3 minus 0.8787 0.003159
313 1800 1000 Run3 minus 0.7483 0.002689
313 1800 100 Run3 minus 0.7472 0.002713
313 1800 1100 Run3 minus 0.7483 0.002688
313 1800 1200 Run3 minus 0.7462 0.002683
313 1800 1300 Run3 minus 0.7456 0.00272
313 1800 1400 Run3 minus 0.7466 0.002713
313 1800 1500 Run3 minus 0.7427 0.002751
313 1800 1600 Run3 minus 0.7435 0.00276
313 1800 1700 Run3 minus 0.7317 0.002889
313 1800 1750 Run3 minus 0.6841 0.002714
313 1800 200 Run3 minus 0.7472 0.002712
313 1800 300 Run3 minus 0.7472 0.002711
313 1800 400 Run3 minus 0.7472 0.00271
313 1800 500 Run3 minus 0.7472 0.002708
313 1800 600 Run3 minus 0.7472 0.002707
313 1800 700 Run3 minus 0.7471 0.002705
313 1800 800 Run3 minus 0.7471 0.002704
313 1800 900 Run3 minus 0.7483 0.002691
313 1850 1000 Run3 minus 0.6388 0.002296
313 1850 1100 Run3 minus 0.6388 0.002295
313 1850 1200 Run3 minus 0.637 0.002291
313 1850 1300 Run3 minus 0.637 0.002317
313 1850 1400 Run3 minus 0.6364 0.002323
313 1850 1500 Run3 minus 0.6368 0.002301
313 1850 1600 Run3 minus 0.6291 0.003012
313 1850 1700 Run3 minus 0.6344 0.002377
313 1850 1800 Run3 minus 0.5837 0.002312
313 1850 400 Run3 minus 0.6378 0.002314
313 1850 500 Run3 minus 0.6378 0.002312
313 1850 600 Run3 minus 0.6378 0.002311
313 1850 700 Run3 minus 0.6378 0.00231
313 1850 800 Run3 minus 0.6378 0.002308
313 1850 900 Run3 minus 0.6378 0.002307
313 1900 1000 Run3 minus 0.5465 0.001965
313 1900 100 Run3 minus 0.5457 0.001982
313 1900 1100 Run3 minus 0.5465 0.001964
313 1900 1200 Run3 minus 0.5465 0.001963
313 1900 1300 Run3 minus 0.545 0.00196
313 1900 1400 Run3 minus 0.5445 0.001987
313 1900 1500 Run3 minus 0.5438 0.001982
313 1900 1600 Run3 minus 0.5424 0.002009
313 1900 1700 Run3 minus 0.543 0.002017
313 1900 1800 Run3 minus 0.5337 0.002096
313 1900 1850 Run3 minus 0.4983 0.001984
313 1900 200 Run3 minus 0.5457 0.001982
313 1900 300 Run3 minus 0.5457 0.001981
313 1900 400 Run3 minus 0.5457 0.00198
313 1900 500 Run3 minus 0.5457 0.001979
313 1900 600 Run3 minus 0.5457 0.001978
313 1900 700 Run3 minus 0.5457 0.001977
313 1900 800 Run3 minus 0.5457 0.001976
313 1900 900 Run3 minus 0.5456 0.001975
313 1950 1000 Run3 minus 0.4678 0.001692
313 1950 1100 Run3 minus 0.4686 0.001684
313 1950 1200 Run3 minus 0.4686 0.001684
313 1950 1300 Run3 minus 0.4674 0.001677
313 1950 1400 Run3 minus 0.4672 0.0017
313 1950 1500 Run3 minus 0.4668 0.001704
313 1950 1600 Run3 minus 0.4676 0.001687
313 1950 1700 Run3 minus 0.4615 0.002223
313 1950 1800 Run3 minus 0.4655 0.001743
313 1950 1900 Run3 minus 0.4261 0.001706
313 1950 400 Run3 minus 0.4679 0.001698
313 1950 500 Run3 minus 0.4679 0.001697
313 1950 600 Run3 minus 0.4678 0.001696
313 1950 700 Run3 minus 0.4678 0.001695
313 1950 800 Run3 minus 0.4678 0.001694
313 1950 900 Run3 minus 0.4678 0.001693
313 2000 1000 Run3 minus 0.4018 0.001456
313 2000 100 Run3 minus 0.402 0.00146
313 2000 1100 Run3 minus 0.4025 0.001449
313 2000 1200 Run3 minus 0.4025 0.001448
313 2000 1300 Run3 minus 0.4025 0.001448
313 2000 1400 Run3 minus 0.4014 0.001444
313 2000 1500 Run3 minus 0.4012 0.001463
313 2000 1600 Run3 minus 0.4005 0.00146
313 2000 1700 Run3 minus 0.3996 0.00148
313 2000 1800 Run3 minus 0.3999 0.001486
313 2000 1900 Run3 minus 0.3933 0.001543
313 2000 1950 Run3 minus 0.3661 0.001466
313 2000 200 Run3 minus 0.402 0.00146
313 2000 300 Run3 minus 0.402 0.00146
313 2000 400 Run3 minus 0.4019 0.001459
313 2000 500 Run3 minus 0.4019 0.001458
313 2000 600 Run3 minus 0.4019 0.001457
313 2000 700 Run3 minus 0.4019 0.001456
313 2000 800 Run3 minus 0.4019 0.001456
313 2000 900 Run3 minus 0.4018 0.001456
313 900 100 Run3 minus 24.04 0.08599
313 900 200 Run3 minus 24.02 0.08617
313 900 300 Run3 minus 24.02 0.0861
313 900 400 Run3 minus 24.03 0.08605
313 900 500 Run3 minus 24.05 0.08629
313 900 600 Run3 minus 23.83 0.08799
313 900 700 Run3 minus 23.95 0.08737
313 900 800 Run3 minus 23.51 0.09228
313 900 850 Run3 minus 21.92 0.1009
313 950 400 Run3 minus 18.81 0.07389
313 950 500 Run3 minus 18.83 0.07176
313 950 600 Run3 minus 18.76 0.06893
313 950 700 Run3 minus 18.78 0.06882
313 950 800 Run3 minus 18.69 0.08565
313 950 900 Run3 minus 17.26 0.06799
313 1000 100 Run3 plus 3.654 0.0132
313 1000 200 Run3 plus 3.649 0.01315
313 1000 300 Run3 plus 3.641 0.0169
313 1000 400 Run3 plus 3.647 0.01882
313 1000 500 Run3 plus 3.647 0.01964
313 1000 600 Run3 plus 3.641 0.01318
313 1000 700 Run3 plus 3.617 0.01341
313 1000 800 Run3 plus 3.619 0.01342
313 1000 900 Run3 plus 3.562 0.0141
313 1000 950 Run3 plus 3.325 0.01317
313 1050 1000 Run3 plus 2.579 0.01026
313 1050 400 Run3 plus 2.826 0.013
313 1050 500 Run3 plus 2.831 0.01511
313 1050 600 Run3 plus 2.832 0.01659
313 1050 700 Run3 plus 2.82 0.01027
313 1050 800 Run3 plus 2.81 0.01041
313 1050 900 Run3 plus 2.807 0.01052
313 1100 1000 Run3 plus 2.162 0.008514
313 1100 100 Run3 plus 2.214 0.008014
313 1100 1050 Run3 plus 2.022 0.007968
313 1100 200 Run3 plus 2.214 0.007986
313 1100 300 Run3 plus 2.216 0.007955
313 1100 400 Run3 plus 2.215 0.007985
313 1100 500 Run3 plus 2.211 0.01008
313 1100 600 Run3 plus 2.211 0.01078
313 1100 700 Run3 plus 2.21 0.007958
313 1100 800 Run3 plus 2.201 0.00806
313 1100 900 Run3 plus 2.199 0.008159
313 1150 1000 Run3 plus 1.73 0.006453
313 1150 1100 Run3 plus 1.593 0.006262
313 1150 400 Run3 plus 1.748 0.006213
313 1150 500 Run3 plus 1.743 0.008488
313 1150 600 Run3 plus 1.741 0.007724
313 1150 700 Run3 plus 1.738 0.007468
313 1150 800 Run3 plus 1.743 0.006273
313 1150 900 Run3 plus 1.724 0.006399
313 1200 1000 Run3 plus 1.374 0.005061
313 1200 100 Run3 plus 1.389 0.004968
313 1200 1100 Run3 plus 1.35 0.005286
313 1200 1150 Run3 plus 1.261 0.00497
313 1200 200 Run3 plus 1.389 0.004947
313 1200 300 Run3 plus 1.383 0.005004
313 1200 400 Run3 plus 1.386 0.004923
313 1200 500 Run3 plus 1.387 0.004892
313 1200 600 Run3 plus 1.384 0.004933
313 1200 700 Run3 plus 1.384 0.004937
313 1200 800 Run3 plus 1.38 0.00492
313 1200 900 Run3 plus 1.376 0.005002
313 1250 1000 Run3 plus 1.093 0.004015
313 1250 1100 Run3 plus 1.095 0.00405
313 1250 1200 Run3 plus 1.007 0.003948
313 1250 400 Run3 plus 1.103 0.003962
313 1250 500 Run3 plus 1.106 0.003903
313 1250 600 Run3 plus 1.104 0.00393
313 1250 700 Run3 plus 1.105 0.003918
313 1250 800 Run3 plus 1.103 0.003916
313 1250 900 Run3 plus 1.104 0.003936
313 1300 1000 Run3 plus 0.8818 0.003178
313 1300 100 Run3 plus 0.8901 0.003167
313 1300 1100 Run3 plus 0.8806 0.003218
313 1300 1200 Run3 plus 0.8658 0.00336
313 1300 1250 Run3 plus 0.8084 0.003156
313 1300 200 Run3 plus 0.89 0.003153
313 1300 300 Run3 plus 0.8899 0.003135
313 1300 400 Run3 plus 0.8898 0.003118
313 1300 500 Run3 plus 0.8856 0.003155
313 1300 600 Run3 plus 0.8887 0.003101
313 1300 700 Run3 plus 0.887 0.003129
313 1300 800 Run3 plus 0.8867 0.003132
313 1300 900 Run3 plus 0.8857 0.00313
313 1350 1000 Run3 plus 0.716 0.002508
313 1350 1100 Run3 plus 0.7085 0.003231
313 1350 1200 Run3 plus 0.7091 0.002603
313 1350 1300 Run3 plus 0.653 0.002536
313 1350 400 Run3 plus 0.718 0.002506
313 1350 500 Run3 plus 0.7179 0.002494
313 1350 600 Run3 plus 0.7166 0.002497
313 1350 700 Run3 plus 0.7172 0.002485
313 1350 800 Run3 plus 0.7156 0.00251
313 1350 900 Run3 plus 0.7154 0.002513
313 1400 1000 Run3 plus 0.5797 0.002024
313 1400 100 Run3 plus 0.5824 0.002059
313 1400 1100 Run3 plus 0.5771 0.002056
313 1400 1200 Run3 plus 0.5768 0.002078
313 1400 1300 Run3 plus 0.5673 0.002178
313 1400 1350 Run3 plus 0.529 0.002046
313 1400 200 Run3 plus 0.5824 0.002049
313 1400 300 Run3 plus 0.5823 0.002036
313 1400 400 Run3 plus 0.5823 0.002024
313 1400 500 Run3 plus 0.5822 0.002013
313 1400 600 Run3 plus 0.5821 0.002005
313 1400 700 Run3 plus 0.5812 0.00201
313 1400 800 Run3 plus 0.5809 0.002028
313 1400 900 Run3 plus 0.5803 0.002025
313 1450 1000 Run3 plus 0.4727 0.001638
313 1450 1100 Run3 plus 0.4724 0.001638
313 1450 1200 Run3 plus 0.4679 0.002229
313 1450 1300 Run3 plus 0.4689 0.001699
313 1450 1400 Run3 plus 0.431 0.001657
313 1450 400 Run3 plus 0.4744 0.001641
313 1450 500 Run3 plus 0.4743 0.001631
313 1450 600 Run3 plus 0.4743 0.001625
313 1450 700 Run3 plus 0.4721 0.001646
313 1450 800 Run3 plus 0.4739 0.001619
313 1450 900 Run3 plus 0.4729 0.001636
313 1500 1000 Run3 plus 0.387 0.00133
313 1500 100 Run3 plus 0.3883 0.001362
313 1500 1100 Run3 plus 0.3865 0.00133
313 1500 1200 Run3 plus 0.3849 0.001352
313 1500 1300 Run3 plus 0.3846 0.001367
313 1500 1400 Run3 plus 0.3795 0.001429
313 1500 1450 Run3 plus 0.353 0.001348
313 1500 200 Run3 plus 0.3883 0.001355
313 1500 300 Run3 plus 0.3882 0.001346
313 1500 400 Run3 plus 0.3882 0.001336
313 1500 500 Run3 plus 0.3881 0.001327
313 1500 600 Run3 plus 0.3881 0.001321
313 1500 700 Run3 plus 0.3881 0.001317
313 1500 800 Run3 plus 0.3876 0.00132
313 1500 900 Run3 plus 0.3866 0.001334
313 1550 1000 Run3 plus 0.318 0.001083
313 1550 1100 Run3 plus 0.3178 0.001085
313 1550 1200 Run3 plus 0.3177 0.001084
313 1550 1300 Run3 plus 0.3142 0.001538
313 1550 1400 Run3 plus 0.3147 0.001128
313 1550 1500 Run3 plus 0.2898 0.0011
313 1550 400 Run3 plus 0.319 0.001092
313 1550 500 Run3 plus 0.319 0.001084
313 1550 600 Run3 plus 0.3189 0.001078
313 1550 700 Run3 plus 0.3189 0.001074
313 1550 800 Run3 plus 0.3175 0.001089
313 1550 900 Run3 plus 0.3187 0.001071
313 1600 1000 Run3 plus 0.2629 0.0008753
313 1600 100 Run3 plus 0.2632 0.0009152
313 1600 1100 Run3 plus 0.2623 0.0008866
313 1600 1200 Run3 plus 0.2624 0.0008867
313 1600 1300 Run3 plus 0.2609 0.0009021
313 1600 1400 Run3 plus 0.2608 0.0009114
313 1600 1500 Run3 plus 0.2573 0.000956
313 1600 1550 Run3 plus 0.2391 0.0009015
313 1600 200 Run3 plus 0.2632 0.0009103
313 1600 300 Run3 plus 0.2632 0.0009032
313 1600 400 Run3 plus 0.2631 0.0008957
313 1600 500 Run3 plus 0.2631 0.0008888
313 1600 600 Run3 plus 0.2631 0.0008834
313 1600 700 Run3 plus 0.2631 0.0008797
313 1600 800 Run3 plus 0.263 0.0008774
313 1600 900 Run3 plus 0.2619 0.00089
313 1650 1000 Run3 plus 0.2176 0.0007208
313 1650 1100 Run3 plus 0.2172 0.0007269
313 1650 1200 Run3 plus 0.2171 0.0007277
313 1650 1300 Run3 plus 0.217 0.000728
313 1650 1400 Run3 plus 0.2145 0.001065
313 1650 1500 Run3 plus 0.215 0.0007571
313 1650 1600 Run3 plus 0.198 0.0007411
313 1650 400 Run3 plus 0.2179 0.0007373
313 1650 500 Run3 plus 0.2178 0.0007311
313 1650 600 Run3 plus 0.2178 0.0007261
313 1650 700 Run3 plus 0.2178 0.0007226
313 1650 800 Run3 plus 0.2178 0.0007204
313 1650 900 Run3 plus 0.2178 0.0007191
313 1700 1000 Run3 plus 0.1802 0.0006008
313 1700 100 Run3 plus 0.1811 0.000624
313 1700 1100 Run3 plus 0.1809 0.0005905
313 1700 1200 Run3 plus 0.1804 0.0005986
313 1700 1300 Run3 plus 0.1805 0.0005986
313 1700 1400 Run3 plus 0.1794 0.0006097
313 1700 1500 Run3 plus 0.1794 0.0006162
313 1700 1600 Run3 plus 0.1768 0.0006541
313 1700 1650 Run3 plus 0.1649 0.0006107
313 1700 200 Run3 plus 0.1811 0.0006203
313 1700 300 Run3 plus 0.1811 0.000615
313 1700 400 Run3 plus 0.181 0.0006091
313 1700 500 Run3 plus 0.181 0.0006035
313 1700 600 Run3 plus 0.181 0.0005989
313 1700 700 Run3 plus 0.181 0.0005955
313 1700 800 Run3 plus 0.1809 0.0005933
313 1700 900 Run3 plus 0.1809 0.000592
313 1750 1000 Run3 plus 0.1508 0.0004881
313 1750 1100 Run3 plus 0.1507 0.0004891
313 1750 1200 Run3 plus 0.1504 0.0004935
313 1750 1300 Run3 plus 0.1503 0.0004941
313 1750 1400 Run3 plus 0.1502 0.0004945
313 1750 1500 Run3 plus 0.1486 0.0007307
313 1750 1600 Run3 plus 0.1493 0.0005142
313 1750 1700 Run3 plus 0.1372 0.0005055
313 1750 400 Run3 plus 0.1509 0.0005048
313 1750 500 Run3 plus 0.1509 0.0004997
313 1750 600 Run3 plus 0.1509 0.0004955
313 1750 700 Run3 plus 0.1509 0.0004923
313 1750 800 Run3 plus 0.1509 0.0004901
313 1750 900 Run3 plus 0.1508 0.0004888
313 1800 1000 Run3 plus 0.1261 0.000404
313 1800 100 Run3 plus 0.1263 0.0004312
313 1800 1100 Run3 plus 0.1256 0.0004101
313 1800 1200 Run3 plus 0.1261 0.000403
313 1800 1300 Run3 plus 0.1257 0.0004084
313 1800 1400 Run3 plus 0.1254 0.0004079
313 1800 1500 Run3 plus 0.1251 0.0004167
313 1800 1600 Run3 plus 0.125 0.0004213
313 1800 1700 Run3 plus 0.1229 0.0004507
313 1800 1750 Run3 plus 0.115 0.0004188
313 1800 200 Run3 plus 0.1263 0.0004284
313 1800 300 Run3 plus 0.1262 0.0004243
313 1800 400 Run3 plus 0.1262 0.0004196
313 1800 500 Run3 plus 0.1262 0.0004151
313 1800 600 Run3 plus 0.1262 0.0004111
313 1800 700 Run3 plus 0.1262 0.0004081
313 1800 800 Run3 plus 0.1262 0.000406
313 1800 900 Run3 plus 0.1261 0.0004047
313 1850 1000 Run3 plus 0.1058 0.0003353
313 1850 1100 Run3 plus 0.1058 0.0003348
313 1850 1200 Run3 plus 0.1055 0.0003349
313 1850 1300 Run3 plus 0.1056 0.0003397
313 1850 1400 Run3 plus 0.1054 0.0003391
313 1850 1500 Run3 plus 0.1052 0.0003385
313 1850 1600 Run3 plus 0.1043 0.0005035
313 1850 1700 Run3 plus 0.1047 0.0003534
313 1850 1800 Run3 plus 0.09641 0.0003469
313 1850 400 Run3 plus 0.1059 0.00035
313 1850 500 Run3 plus 0.1059 0.0003458
313 1850 600 Run3 plus 0.1058 0.0003422
313 1850 700 Run3 plus 0.1058 0.0003393
313 1850 800 Run3 plus 0.1058 0.0003373
313 1850 900 Run3 plus 0.1058 0.000336
313 1900 1000 Run3 plus 0.08899 0.0002789
313 1900 100 Run3 plus 0.08909 0.0003018
313 1900 1100 Run3 plus 0.08898 0.0002785
313 1900 1200 Run3 plus 0.08898 0.0002783
313 1900 1300 Run3 plus 0.08874 0.0002783
313 1900 1400 Run3 plus 0.08865 0.0002816
313 1900 1500 Run3 plus 0.08848 0.0002812
313 1900 1600 Run3 plus 0.08823 0.0002877
313 1900 1700 Run3 plus 0.0882 0.000291
313 1900 1800 Run3 plus 0.08677 0.0003123
313 1900 1850 Run3 plus 0.0811 0.0002891
313 1900 200 Run3 plus 0.08908 0.0002997
313 1900 300 Run3 plus 0.08907 0.0002965
313 1900 400 Run3 plus 0.08906 0.0002928
313 1900 500 Run3 plus 0.08904 0.000289
313 1900 600 Run3 plus 0.08903 0.0002857
313 1900 700 Run3 plus 0.08901 0.000283
313 1900 800 Run3 plus 0.089 0.000281
313 1900 900 Run3 plus 0.08899 0.0002797
313 1950 1000 Run3 plus 0.07505 0.0002327
313 1950 1100 Run3 plus 0.07505 0.0002322
313 1950 1200 Run3 plus 0.07505 0.000232
313 1950 1300 Run3 plus 0.07487 0.0002313
313 1950 1400 Run3 plus 0.0749 0.0002354
313 1950 1500 Run3 plus 0.07475 0.000235
313 1950 1600 Run3 plus 0.07465 0.0002341
313 1950 1700 Run3 plus 0.074 0.0003481
313 1950 1800 Run3 plus 0.07428 0.0002455
313 1950 1900 Run3 plus 0.06818 0.0002426
313 1950 400 Run3 plus 0.07512 0.0002457
313 1950 500 Run3 plus 0.07511 0.0002423
313 1950 600 Run3 plus 0.07509 0.0002392
313 1950 700 Run3 plus 0.07508 0.0002367
313 1950 800 Run3 plus 0.07507 0.0002348
313 1950 900 Run3 plus 0.07506 0.0002335
313 2000 1000 Run3 plus 0.06347 0.0001946
313 2000 100 Run3 plus 0.06355 0.000214
313 2000 1100 Run3 plus 0.06347 0.0001941
313 2000 1200 Run3 plus 0.06347 0.0001938
313 2000 1300 Run3 plus 0.06347 0.0001937
313 2000 1400 Run3 plus 0.0633 0.0001936
313 2000 1500 Run3 plus 0.06321 0.0001961
313 2000 1600 Run3 plus 0.0631 0.0001958
313 2000 1700 Run3 plus 0.06293 0.0002005
