jetOrdinality,jetPT,jetEta,jetPhi,jetBScore,m3M,m3PT,m3Eta,m3Phi,m4M,m4PT,m4Eta,m4Phi,isStopMatched,isChiMatched,isOther
0,507.75,-0.788452148438,-2.97705078125,0.00713729858398,917.766406194,373.745328414,-0.668587844613,0.329139342853,1537.60979295,151.943884535,-2.24896784608,2.89129351811,0,1,0
1,367.5,-1.06909179688,0.0403213500977,0.98095703125,917.766406194,373.745328414,-0.668587844613,0.329139342853,1537.60979295,151.943884535,-2.24896784608,2.89129351811,1,0,0
2,229.125,0.722290039062,1.3916015625,0.0348510742188,917.766406194,373.745328414,-0.668587844613,0.329139342853,1537.60979295,151.943884535,-2.24896784608,2.89129351811,0,1,0
3,131.25,0.173950195312,-1.99780273438,0.96435546875,917.766406194,373.745328414,-0.668587844613,0.329139342853,1537.60979295,151.943884535,-2.24896784608,2.89129351811,0,1,0
4,32.34375,-0.295166015625,1.521484375,0.00482177734375,917.766406194,373.745328414,-0.668587844613,0.329139342853,1537.60979295,151.943884535,-2.24896784608,2.89129351811,0,0,1
0,435.25,-0.5673828125,0.313110351562,0.00750350952148,889.677838245,441.123415926,0.375924249716,-2.78877184307,1512.72078295,18.3636692016,-2.2999467894,-1.56332366908,0,1,0
1,419.75,0.485595703125,-2.4052734375,0.30322265625,889.677838245,441.123415926,0.375924249716,-2.78877184307,1512.72078295,18.3636692016,-2.2999467894,-1.56332366908,1,0,0
2,237.5,-0.641845703125,-2.96875,0.841796875,889.677838245,441.123415926,0.375924249716,-2.78877184307,1512.72078295,18.3636692016,-2.2999467894,-1.56332366908,0,1,0
3,214.875,0.536743164062,0.9150390625,0.0117568969727,889.677838245,441.123415926,0.375924249716,-2.78877184307,1512.72078295,18.3636692016,-2.2999467894,-1.56332366908,0,1,0
0,414.0,0.11311340332,-0.408935546875,0.0626220703125,641.459061939,356.582946518,2.33867088683,2.74329388126,1478.55246994,57.5623170805,4.17856121391,-0.474874010269,0,1,0
1,403.5,1.5947265625,2.34228515625,0.9921875,641.459061939,356.582946518,2.33867088683,2.74329388126,1478.55246994,57.5623170805,4.17856121391,-0.474874010269,1,0,0
2,206.75,1.46459960938,-2.35400390625,0.0324401855469,641.459061939,356.582946518,2.33867088683,2.74329388126,1478.55246994,57.5623170805,4.17856121391,-0.474874010269,0,1,0
3,98.625,2.2333984375,-0.0450668334961,0.00544738769531,641.459061939,356.582946518,2.33867088683,2.74329388126,1478.55246994,57.5623170805,4.17856121391,-0.474874010269,0,1,0
4,50.375,0.219787597656,2.43017578125,0.0659790039062,641.459061939,356.582946518,2.33867088683,2.74329388126,1478.55246994,57.5623170805,4.17856121391,-0.474874010269,0,0,1
0,419.0,0.463134765625,0.617797851562,0.169799804688,852.899554781,360.57984187,0.820661786091,-2.45709772727,1349.22642168,63.9121134785,2.81462275579,0.232307951596,0,0,1
1,403.5,0.280578613281,-1.85131835938,0.0531921386719,852.899554781,360.57984187,0.820661786091,-2.45709772727,1349.22642168,63.9121134785,2.81462275579,0.232307951596,0,1,0
2,255.25,0.147766113281,1.359375,0.0301971435547,852.899554781,360.57984187,0.820661786091,-2.45709772727,1349.22642168,63.9121134785,2.81462275579,0.232307951596,0,1,0
3,238.75,0.688598632812,-2.755859375,0.0138702392578,852.899554781,360.57984187,0.820661786091,-2.45709772727,1349.22642168,63.9121134785,2.81462275579,0.232307951596,0,1,0
4,72.125,0.339660644531,-3.12255859375,0.97412109375,852.899554781,360.57984187,0.820661786091,-2.45709772727,1349.22642168,63.9121134785,2.81462275579,0.232307951596,1,0,0
0,503.0,-0.634033203125,1.82153320312,0.9873046875,977.682441084,485.877289351,-0.944194260037,-1.35522664006,1601.65163554,24.4009954104,-4.26807528939,2.59708681313,1,0,0
1,383.0,-0.416381835938,-1.01342773438,0.083251953125,977.682441084,485.877289351,-0.944194260037,-1.35522664006,1601.65163554,24.4009954104,-4.26807528939,2.59708681313,0,1,0
2,357.0,-1.08154296875,-2.01708984375,0.00680160522461,977.682441084,485.877289351,-0.944194260037,-1.35522664006,1601.65163554,24.4009954104,-4.26807528939,2.59708681313,0,1,0
3,181.125,0.52734375,1.259765625,0.97900390625,977.682441084,485.877289351,-0.944194260037,-1.35522664006,1601.65163554,24.4009954104,-4.26807528939,2.59708681313,0,1,0
0,416.0,0.190582275391,-1.32080078125,0.9912109375,939.007570343,405.910472134,-0.781804267086,1.6917587411,1480.59215865,53.9381323916,-2.31686048202,-0.00229070879601,0,1,0
1,384.75,0.471557617188,2.115234375,0.484619140625,939.007570343,405.910472134,-0.781804267086,1.6917587411,1480.59215865,53.9381323916,-2.31686048202,-0.00229070879601,1,0,0
2,251.875,-1.18530273438,0.0967407226562,0.05126953125,939.007570343,405.910472134,-0.781804267086,1.6917587411,1480.59215865,53.9381323916,-2.31686048202,-0.00229070879601,0,1,0
3,111.9375,-1.18212890625,2.68359375,0.0109634399414,939.007570343,405.910472134,-0.781804267086,1.6917587411,1480.59215865,53.9381323916,-2.31686048202,-0.00229070879601,0,1,0
4,37.09375,-0.98681640625,-3.11962890625,0.00507736206055,939.007570343,405.910472134,-0.781804267086,1.6917587411,1480.59215865,53.9381323916,-2.31686048202,-0.00229070879601,0,0,1
0,404.5,-0.310546875,-1.0048828125,0.97412109375,733.860014516,307.674127898,-1.75741739178,2.23334998477,1253.47581301,102.648245554,-2.96520224156,-1.29828949471,1,0,0
1,247.5,-1.66259765625,1.48828125,0.356201171875,733.860014516,307.674127898,-1.75741739178,2.23334998477,1253.47581301,102.648245554,-2.96520224156,-1.29828949471,0,1,0
2,236.25,-0.5439453125,2.23486328125,0.00787353515625,733.860014516,307.674127898,-1.75741739178,2.23334998477,1253.47581301,102.648245554,-2.96520224156,-1.29828949471,0,1,0
3,200.625,-0.485717773438,-1.89575195312,0.0316467285156,733.860014516,307.674127898,-1.75741739178,2.23334998477,1253.47581301,102.648245554,-2.96520224156,-1.29828949471,0,1,0
0,483.0,-0.896484375,0.503784179688,0.0125961303711,986.907094567,289.069764681,-2.11848511159,-2.77574832827,1503.17070115,200.652300701,-2.82067617916,0.703196643706,0,1,0
1,316.75,-0.567993164062,-1.55834960938,0.99560546875,986.907094567,289.069764681,-2.11848511159,-2.77574832827,1503.17070115,200.652300701,-2.82067617916,0.703196643706,0,1,0
2,217.25,-2.265625,2.384765625,0.96484375,986.907094567,289.069764681,-2.11848511159,-2.77574832827,1503.17070115,200.652300701,-2.82067617916,0.703196643706,1,0,0
3,132.5,0.300109863281,2.63623046875,0.01171875,986.907094567,289.069764681,-2.11848511159,-2.77574832827,1503.17070115,200.652300701,-2.82067617916,0.703196643706,0,0,1
4,109.125,-1.65209960938,-2.43701171875,0.00886535644531,986.907094567,289.069764681,-2.11848511159,-2.77574832827,1503.17070115,200.652300701,-2.82067617916,0.703196643706,0,1,0
5,67.9375,-1.36401367188,-0.344116210938,0.0526123046875,986.907094567,289.069764681,-2.11848511159,-2.77574832827,1503.17070115,200.652300701,-2.82067617916,0.703196643706,0,0,1
0,547.5,0.298828125,1.11010742188,0.13232421875,775.263635031,387.220224908,-0.31627356074,-2.09477767581,1438.7919485,162.906700415,0.252276259432,1.26102183834,0,1,0
1,367.5,-0.0490570068359,-2.41064453125,0.9404296875,775.263635031,387.220224908,-0.31627356074,-2.09477767581,1438.7919485,162.906700415,0.252276259432,1.26102183834,1,0,0
2,278.5,-0.214050292969,-1.64599609375,0.0136032104492,775.263635031,387.220224908,-0.31627356074,-2.09477767581,1438.7919485,162.906700415,0.252276259432,1.26102183834,0,1,0
3,213.125,-0.216094970703,1.078125,0.99951171875,775.263635031,387.220224908,-0.31627356074,-2.09477767581,1438.7919485,162.906700415,0.252276259432,1.26102183834,0,1,0
4,39.34375,-1.82641601562,-1.130859375,0.0140914916992,775.263635031,387.220224908,-0.31627356074,-2.09477767581,1438.7919485,162.906700415,0.252276259432,1.26102183834,0,0,1
0,550.5,-1.96313476562,0.206207275391,0.0501708984375,527.468017035,500.240218732,-1.72387053993,-3.04546357626,1329.9173424,76.547644431,-4.4507186328,1.00700419845,0,1,0
1,392.25,-1.63208007812,-2.80126953125,0.43896484375,527.468017035,500.240218732,-1.72387053993,-3.04546357626,1329.9173424,76.547644431,-4.4507186328,1.00700419845,1,0,0
2,184.0,-1.25439453125,1.91552734375,0.0597839355469,527.468017035,500.240218732,-1.72387053993,-3.04546357626,1329.9173424,76.547644431,-4.4507186328,1.00700419845,0,1,0
3,111.8125,-0.78173828125,-2.2021484375,0.0637817382812,527.468017035,500.240218732,-1.72387053993,-3.04546357626,1329.9173424,76.547644431,-4.4507186328,1.00700419845,0,1,0
0,580.5,0.409240722656,-0.6826171875,0.0769653320312,532.251575004,360.294252541,0.389356941722,2.51093165442,1209.1553193,221.483713718,1.3270376458,-0.767198682891,0,1,0
1,245.875,-0.208679199219,-2.7919921875,0.7578125,532.251575004,360.294252541,0.389356941722,2.51093165442,1209.1553193,221.483713718,1.3270376458,-0.767198682891,1,0,0
2,167.0,0.92822265625,1.40600585938,0.22509765625,532.251575004,360.294252541,0.389356941722,2.51093165442,1209.1553193,221.483713718,1.3270376458,-0.767198682891,0,1,0
3,158.25,0.109008789062,2.15576171875,0.0526428222656,532.251575004,360.294252541,0.389356941722,2.51093165442,1209.1553193,221.483713718,1.3270376458,-0.767198682891,0,0,1
4,127.8125,0.898803710938,2.51171875,0.3203125,532.251575004,360.294252541,0.389356941722,2.51093165442,1209.1553193,221.483713718,1.3270376458,-0.767198682891,0,1,0
5,58.3125,1.26123046875,0.846435546875,0.0393981933594,532.251575004,360.294252541,0.389356941722,2.51093165442,1209.1553193,221.483713718,1.3270376458,-0.767198682891,0,0,1
0,407.5,-0.310668945312,1.93823242188,0.986328125,892.878225969,543.864956224,-0.626124641955,-1.24670646475,1446.88910574,137.883089397,-1.98402831618,-1.37512458011,1,0,0
1,359.5,-0.6337890625,-1.16796875,0.0107650756836,892.878225969,543.864956224,-0.626124641955,-1.24670646475,1446.88910574,137.883089397,-1.98402831618,-1.37512458011,0,1,0
2,316.5,0.285583496094,-0.386474609375,0.9296875,892.878225969,543.864956224,-0.626124641955,-1.24670646475,1446.88910574,137.883089397,-1.98402831618,-1.37512458011,0,1,0
3,269.0,-0.7216796875,-2.8955078125,0.00603485107422,892.878225969,543.864956224,-0.626124641955,-1.24670646475,1446.88910574,137.883089397,-1.98402831618,-1.37512458011,0,1,0
4,68.9375,1.6953125,1.52856445312,0.067138671875,892.878225969,543.864956224,-0.626124641955,-1.24670646475,1446.88910574,137.883089397,-1.98402831618,-1.37512458011,0,0,1
0,441.0,2.1015625,-2.3359375,0.00818634033203,526.510360282,243.800398478,1.22903367793,0.758326062692,1297.03870167,197.809196648,3.08463420428,-2.2775929403,0,1,0
1,274.5,0.777954101562,1.02075195312,0.74267578125,526.510360282,243.800398478,1.22903367793,0.758326062692,1297.03870167,197.809196648,3.08463420428,-2.2775929403,1,0,0
2,143.875,0.0453567504883,-2.1259765625,0.998046875,526.510360282,243.800398478,1.22903367793,0.758326062692,1297.03870167,197.809196648,3.08463420428,-2.2775929403,0,1,0
3,122.8125,0.969970703125,0.472717285156,0.00978088378906,526.510360282,243.800398478,1.22903367793,0.758326062692,1297.03870167,197.809196648,3.08463420428,-2.2775929403,0,1,0
4,119.5,0.269897460938,1.3408203125,0.0310363769531,526.510360282,243.800398478,1.22903367793,0.758326062692,1297.03870167,197.809196648,3.08463420428,-2.2775929403,0,0,1
5,55.15625,-0.492065429688,0.410217285156,0.0172271728516,526.510360282,243.800398478,1.22903367793,0.758326062692,1297.03870167,197.809196648,3.08463420428,-2.2775929403,0,0,1
0,423.5,1.87353515625,-0.671142578125,0.109008789062,786.228014734,284.237511475,2.36961879882,2.94216993871,1281.32982722,213.744527543,3.28577765309,-1.32001259179,0,1,0
1,276.75,1.67529296875,2.4111328125,0.98388671875,786.228014734,284.237511475,2.36961879882,2.94216993871,1281.32982722,213.744527543,3.28577765309,-1.32001259179,1,0,0
2,256.25,1.67822265625,-3.03515625,0.984375,786.228014734,284.237511475,2.36961879882,2.94216993871,1281.32982722,213.744527543,3.28577765309,-1.32001259179,0,1,0
3,208.5,0.593139648438,-0.50634765625,0.0122451782227,786.228014734,284.237511475,2.36961879882,2.94216993871,1281.32982722,213.744527543,3.28577765309,-1.32001259179,0,1,0
4,73.9375,1.93432617188,1.033203125,0.00217819213867,786.228014734,284.237511475,2.36961879882,2.94216993871,1281.32982722,213.744527543,3.28577765309,-1.32001259179,0,0,1
0,528.5,0.461669921875,0.567016601562,0.998046875,705.022211269,407.882702702,0.726416244468,-3.02334910838,1323.64889204,239.247111685,1.61201750701,1.39959798666,1,0,0
1,303.25,0.0918884277344,2.55810546875,0.0187835693359,705.022211269,407.882702702,0.726416244468,-3.02334910838,1323.64889204,239.247111685,1.61201750701,1.39959798666,0,1,0
2,251.375,0.86083984375,-3.0322265625,0.0151290893555,705.022211269,407.882702702,0.726416244468,-3.02334910838,1323.64889204,239.247111685,1.61201750701,1.39959798666,0,1,0
3,211.75,0.238647460938,-1.09008789062,0.45166015625,705.022211269,407.882702702,0.726416244468,-3.02334910838,1323.64889204,239.247111685,1.61201750701,1.39959798666,0,1,0
4,82.3125,0.370849609375,-2.2470703125,0.0042610168457,705.022211269,407.882702702,0.726416244468,-3.02334910838,1323.64889204,239.247111685,1.61201750701,1.39959798666,0,0,1
0,331.75,0.378356933594,-0.560180664062,0.00751113891602,524.491136671,384.817604386,-0.969927464669,2.67702583025,1097.01131927,63.1061007214,-2.28253062581,-3.08039045459,0,1,0
1,221.75,-0.80029296875,-2.32275390625,0.99755859375,524.491136671,384.817604386,-0.969927464669,2.67702583025,1097.01131927,63.1061007214,-2.28253062581,-3.08039045459,0,1,0
2,217.75,-0.390441894531,2.43505859375,0.55419921875,524.491136671,384.817604386,-0.969927464669,2.67702583025,1097.01131927,63.1061007214,-2.28253062581,-3.08039045459,1,0,0
3,194.875,-0.710327148438,1.70947265625,0.0774536132812,524.491136671,384.817604386,-0.969927464669,2.67702583025,1097.01131927,63.1061007214,-2.28253062581,-3.08039045459,0,0,1
4,191.0,-0.908813476562,0.221649169922,0.00360488891602,524.491136671,384.817604386,-0.969927464669,2.67702583025,1097.01131927,63.1061007214,-2.28253062581,-3.08039045459,0,1,0
0,482.25,-0.169036865234,-1.76513671875,0.93505859375,908.273315359,488.238418195,-1.20386228728,1.56185033754,1553.50248882,90.0304509304,-2.908092417,2.97367104538,1,0,0
1,404.0,-1.24560546875,1.75073242188,0.0263061523438,908.273315359,488.238418195,-1.20386228728,1.56185033754,1553.50248882,90.0304509304,-2.908092417,2.97367104538,0,1,0
2,217.0,-0.923461914062,0.278076171875,0.984375,908.273315359,488.238418195,-1.20386228728,1.56185033754,1553.50248882,90.0304509304,-2.908092417,2.97367104538,0,1,0
3,135.625,0.870483398438,2.90966796875,0.00424194335938,908.273315359,488.238418195,-1.20386228728,1.56185033754,1553.50248882,90.0304509304,-2.908092417,2.97367104538,0,1,0
4,37.0,0.992553710938,2.26318359375,0.0844116210938,908.273315359,488.238418195,-1.20386228728,1.56185033754,1553.50248882,90.0304509304,-2.908092417,2.97367104538,0,0,1
0,406.5,-0.378051757812,0.660766601562,0.92431640625,870.441249366,411.482024733,-0.119435339778,-2.44828495428,1385.91986803,14.210147457,-3.37128833442,-1.25191733893,1,0,0
1,342.0,-0.226409912109,-2.79833984375,0.9384765625,870.441249366,411.482024733,-0.119435339778,-2.44828495428,1385.91986803,14.210147457,-3.37128833442,-1.25191733893,0,1,0
2,309.5,-0.437194824219,-0.892456054688,0.0210266113281,870.441249366,411.482024733,-0.119435339778,-2.44828495428,1385.91986803,14.210147457,-3.37128833442,-1.25191733893,0,1,0
3,210.375,0.7333984375,2.68310546875,0.0112152099609,870.441249366,411.482024733,-0.119435339778,-2.44828495428,1385.91986803,14.210147457,-3.37128833442,-1.25191733893,0,1,0
0,316.25,-1.77734375,0.112197875977,0.225952148438,484.141159669,415.760299241,-1.72448797446,-3.10921486985,970.518011487,103.631912414,-3.67243232498,2.92817729989,1,0,0
1,316.0,-1.69409179688,3.0751953125,0.99951171875,484.141159669,415.760299241,-1.72448797446,-3.10921486985,970.518011487,103.631912414,-3.67243232498,2.92817729989,0,1,0
2,146.625,-1.30346679688,2.677734375,0.0240783691406,484.141159669,415.760299241,-1.72448797446,-3.10921486985,970.518011487,103.631912414,-3.67243232498,2.92817729989,0,0,1
3,104.6875,-0.446350097656,-1.27124023438,0.0115356445312,484.141159669,415.760299241,-1.72448797446,-3.10921486985,970.518011487,103.631912414,-3.67243232498,2.92817729989,0,1,0
4,35.5,1.88745117188,0.154327392578,0.0170745849609,484.141159669,415.760299241,-1.72448797446,-3.10921486985,970.518011487,103.631912414,-3.67243232498,2.92817729989,0,1,0
0,380.75,-0.61328125,1.0947265625,0.0278778076172,1306.24765693,374.532896861,-0.996020053717,-1.92841257509,1752.80110753,45.1355265848,-3.41583840758,-0.278904506384,0,1,0
1,302.25,0.447814941406,-2.134765625,0.00693511962891,1306.24765693,374.532896861,-0.996020053717,-1.92841257509,1752.80110753,45.1355265848,-3.41583840758,-0.278904506384,0,1,0
2,282.5,0.545166015625,-0.902587890625,0.994140625,1306.24765693,374.532896861,-0.996020053717,-1.92841257509,1752.80110753,45.1355265848,-3.41583840758,-0.278904506384,0,1,0
3,192.0,-2.05810546875,2.42333984375,0.99755859375,1306.24765693,374.532896861,-0.996020053717,-1.92841257509,1752.80110753,45.1355265848,-3.41583840758,-0.278904506384,1,0,0
0,431.5,-0.899047851562,-2.01416015625,0.0187683105469,751.146308347,382.552646161,-1.33551990816,1.23331068559,1277.69198832,65.1505796991,-3.53772468544,-2.68358750729,0,1,0
1,302.25,0.152160644531,1.98974609375,0.8896484375,751.146308347,382.552646161,-1.33551990816,1.23331068559,1277.69198832,65.1505796991,-3.53772468544,-2.68358750729,1,0,0
2,158.375,-1.49267578125,0.212554931641,0.0149383544922,751.146308347,382.552646161,-1.33551990816,1.23331068559,1277.69198832,65.1505796991,-3.53772468544,-2.68358750729,0,1,0
3,107.875,-1.99340820312,0.497192382812,0.163940429688,751.146308347,382.552646161,-1.33551990816,1.23331068559,1277.69198832,65.1505796991,-3.53772468544,-2.68358750729,0,1,0
4,35.59375,2.2802734375,-3.068359375,0.00717926025391,751.146308347,382.552646161,-1.33551990816,1.23331068559,1277.69198832,65.1505796991,-3.53772468544,-2.68358750729,0,0,1
5,34.9375,-0.301330566406,-2.06494140625,0.0197448730469,751.146308347,382.552646161,-1.33551990816,1.23331068559,1277.69198832,65.1505796991,-3.53772468544,-2.68358750729,0,0,1
0,506.0,-0.606323242188,-2.38916015625,0.55712890625,764.801497687,399.049699364,-1.27175566682,0.757223532014,1367.73702537,106.971966665,-2.91286047227,-2.40703358131,1,0,0
1,298.75,-1.12231445312,1.87817382812,0.0162353515625,764.801497687,399.049699364,-1.27175566682,0.757223532014,1367.73702537,106.971966665,-2.91286047227,-2.40703358131,0,1,0
2,295.0,-0.0446014404297,0.354309082031,0.00357437133789,764.801497687,399.049699364,-1.27175566682,0.757223532014,1367.73702537,106.971966665,-2.91286047227,-2.40703358131,0,1,0
3,153.375,-1.203125,-0.828125,0.998046875,764.801497687,399.049699364,-1.27175566682,0.757223532014,1367.73702537,106.971966665,-2.91286047227,-2.40703358131,0,1,0
4,38.09375,-1.591796875,1.74365234375,0.0116653442383,764.801497687,399.049699364,-1.27175566682,0.757223532014,1367.73702537,106.971966665,-2.91286047227,-2.40703358131,0,0,1
0,427.75,-2.05078125,-2.07275390625,0.0293579101562,734.746154213,346.553900759,-2.07402845256,1.19904584282,1320.48944936,95.4068945016,-4.13898171834,-2.56388784161,0,1,0
1,318.5,-1.18408203125,0.114242553711,0.00812530517578,734.746154213,346.553900759,-2.07402845256,1.19904584282,1320.48944936,95.4068945016,-4.13898171834,-2.56388784161,0,0,1
2,253.625,-0.937255859375,1.65576171875,0.00840759277344,734.746154213,346.553900759,-2.07402845256,1.19904584282,1320.48944936,95.4068945016,-4.13898171834,-2.56388784161,0,1,0
3,172.375,-1.97827148438,2.94384765625,0.99658203125,734.746154213,346.553900759,-2.07402845256,1.19904584282,1320.48944936,95.4068945016,-4.13898171834,-2.56388784161,0,1,0
4,52.15625,-1.30908203125,-0.3564453125,0.0114135742188,734.746154213,346.553900759,-2.07402845256,1.19904584282,1320.48944936,95.4068945016,-4.13898171834,-2.56388784161,0,0,1
5,31.390625,1.1318359375,1.17138671875,0.970703125,734.746154213,346.553900759,-2.07402845256,1.19904584282,1320.48944936,95.4068945016,-4.13898171834,-2.56388784161,1,0,0
0,473.0,-0.459106445312,2.8515625,0.0153274536133,847.19047664,457.218969594,-0.629710368601,-0.284993265662,1445.30053727,15.9539209343,-4.20067019609,2.70670628139,0,1,0
1,358.0,0.324035644531,-0.392150878906,0.5341796875,847.19047664,457.218969594,-0.629710368601,-0.284993265662,1445.30053727,15.9539209343,-4.20067019609,2.70670628139,1,0,0
2,253.875,-0.589721679688,0.893798828125,0.00496292114258,847.19047664,457.218969594,-0.629710368601,-0.284993265662,1445.30053727,15.9539209343,-4.20067019609,2.70670628139,0,1,0
3,196.375,-1.11376953125,-1.833984375,0.99951171875,847.19047664,457.218969594,-0.629710368601,-0.284993265662,1445.30053727,15.9539209343,-4.20067019609,2.70670628139,0,1,0
0,434.5,0.806518554688,0.902099609375,0.0787963867188,1047.30781989,516.138613405,1.64680349116,-2.75310758891,1586.50451578,254.039480414,2.58753941883,2.53214758825,0,1,0
1,269.0,2.2314453125,-1.6787109375,0.9990234375,1047.30781989,516.138613405,1.64680349116,-2.75310758891,1586.50451578,254.039480414,2.58753941883,2.53214758825,1,0,0
2,248.375,0.129486083984,2.7548828125,0.00622177124023,1047.30781989,516.138613405,1.64680349116,-2.75310758891,1586.50451578,254.039480414,2.58753941883,2.53214758825,0,1,0
3,219.75,0.0877227783203,-3.04248046875,0.0030689239502,1047.30781989,516.138613405,1.64680349116,-2.75310758891,1586.50451578,254.039480414,2.58753941883,2.53214758825,0,0,1
4,176.125,-0.0188751220703,-1.376953125,0.0863647460938,1047.30781989,516.138613405,1.64680349116,-2.75310758891,1586.50451578,254.039480414,2.58753941883,2.53214758825,0,0,1
5,115.3125,2.001953125,-0.0256805419922,0.98291015625,1047.30781989,516.138613405,1.64680349116,-2.75310758891,1586.50451578,254.039480414,2.58753941883,2.53214758825,0,1,0
0,685.5,-1.34790039062,-2.74560546875,0.4326171875,805.83638263,576.886716841,-1.9353788057,0.387051841178,1676.24981152,108.758532575,-4.07102639332,-2.6981926902,0,1,0
1,419.5,-1.19995117188,0.773803710938,0.349853515625,805.83638263,576.886716841,-1.9353788057,0.387051841178,1676.24981152,108.758532575,-4.07102639332,-2.6981926902,1,0,0
2,290.25,-1.59887695312,0.654418945312,0.0189971923828,805.83638263,576.886716841,-1.9353788057,0.387051841178,1676.24981152,108.758532575,-4.07102639332,-2.6981926902,0,0,1
3,252.125,-1.6533203125,-1.55541992188,0.015625,805.83638263,576.886716841,-1.9353788057,0.387051841178,1676.24981152,108.758532575,-4.07102639332,-2.6981926902,0,1,0
4,140.0,0.592651367188,-2.59912109375,0.00601577758789,805.83638263,576.886716841,-1.9353788057,0.387051841178,1676.24981152,108.758532575,-4.07102639332,-2.6981926902,0,1,0
0,454.25,-0.936157226562,0.364196777344,0.00778961181641,886.992979262,319.474527427,-0.563864255976,-2.65612633642,1475.23788124,142.464070551,-2.26692065029,0.0894742288066,0,1,0
1,296.75,0.53271484375,2.615234375,0.99951171875,886.992979262,319.474527427,-0.563864255976,-2.65612633642,1475.23788124,142.464070551,-2.26692065029,0.0894742288066,1,0,0
2,243.5,-0.0537261962891,-1.11694335938,0.83154296875,886.992979262,319.474527427,-0.563864255976,-2.65612633642,1475.23788124,142.464070551,-2.26692065029,0.0894742288066,0,1,0
3,154.625,-1.53564453125,-2.60302734375,0.00951385498047,886.992979262,319.474527427,-0.563864255976,-2.65612633642,1475.23788124,142.464070551,-2.26692065029,0.0894742288066,0,1,0
4,77.8125,-0.677856445312,-2.56298828125,0.00664901733398,886.992979262,319.474527427,-0.563864255976,-2.65612633642,1475.23788124,142.464070551,-2.26692065029,0.0894742288066,0,0,1
5,37.6875,-0.308837890625,-1.48828125,0.083740234375,886.992979262,319.474527427,-0.563864255976,-2.65612633642,1475.23788124,142.464070551,-2.26692065029,0.0894742288066,0,0,1
0,466.75,-0.886596679688,1.40380859375,0.998046875,714.387931988,372.53059236,-1.52733716002,-1.94635252898,1267.2333558,128.116270034,-3.00327354059,2.04991022722,1,0,0
1,345.75,-0.96923828125,-1.34521484375,0.982421875,714.387931988,372.53059236,-1.52733716002,-1.94635252898,1267.2333558,128.116270034,-3.00327354059,2.04991022722,0,1,0
2,332.25,-0.795043945312,-2.9833984375,0.00432205200195,714.387931988,372.53059236,-1.52733716002,-1.94635252898,1267.2333558,128.116270034,-3.00327354059,2.04991022722,0,1,0
3,121.875,-0.952758789062,0.358520507812,0.0047721862793,714.387931988,372.53059236,-1.52733716002,-1.94635252898,1267.2333558,128.116270034,-3.00327354059,2.04991022722,0,0,1
4,117.0625,-0.0113639831543,-0.9150390625,0.00480651855469,714.387931988,372.53059236,-1.52733716002,-1.94635252898,1267.2333558,128.116270034,-3.00327354059,2.04991022722,0,1,0
0,383.0,-0.213928222656,0.783325195312,0.00408172607422,1114.01998225,372.533782139,0.903802050311,-2.05696706008,1596.32546578,113.862431391,1.70200332885,-0.545816630659,0,1,0
1,360.5,0.582275390625,-1.55883789062,0.00705718994141,1114.01998225,372.533782139,0.903802050311,-2.05696706008,1596.32546578,113.862431391,1.70200332885,-0.545816630659,0,1,0
2,287.25,-0.654418945312,1.77368164062,0.8974609375,1114.01998225,372.533782139,0.903802050311,-2.05696706008,1596.32546578,113.862431391,1.70200332885,-0.545816630659,1,0,0
3,277.75,1.08520507812,-2.01953125,0.0127182006836,1114.01998225,372.533782139,0.903802050311,-2.05696706008,1596.32546578,113.862431391,1.70200332885,-0.545816630659,0,0,1
4,79.125,-0.138641357422,-2.8203125,0.9736328125,1114.01998225,372.533782139,0.903802050311,-2.05696706008,1596.32546578,113.862431391,1.70200332885,-0.545816630659,0,1,0
0,360.25,-0.126129150391,0.127014160156,0.544921875,846.632695234,385.869949429,-1.5354538747,-3.12807808288,1355.85371478,49.4490075365,-3.59523071991,2.18472377758,1,0,0
1,340.75,-0.183074951172,-1.95361328125,0.0580444335938,846.632695234,385.869949429,-1.5354538747,-3.12807808288,1355.85371478,49.4490075365,-3.59523071991,2.18472377758,0,1,0
2,236.875,-1.39453125,2.7265625,0.0506286621094,846.632695234,385.869949429,-1.5354538747,-3.12807808288,1355.85371478,49.4490075365,-3.59523071991,2.18472377758,0,1,0
3,219.375,-1.23022460938,1.76245117188,0.0100173950195,846.632695234,385.869949429,-1.5354538747,-3.12807808288,1355.85371478,49.4490075365,-3.59523071991,2.18472377758,0,1,0
4,60.59375,1.26220703125,-2.0224609375,0.00817108154297,846.632695234,385.869949429,-1.5354538747,-3.12807808288,1355.85371478,49.4490075365,-3.59523071991,2.18472377758,0,0,1
0,531.0,0.0431442260742,-2.9794921875,0.99853515625,563.479700338,533.776874103,0.854052929727,-0.0608945657952,1355.62728549,118.506283411,2.21480332029,-1.49690447799,0,1,0
1,410.0,0.0891876220703,-0.357604980469,0.0278015136719,563.479700338,533.776874103,0.854052929727,-0.0608945657952,1355.62728549,118.506283411,2.21480332029,-1.49690447799,0,1,0
2,146.5,1.45532226562,0.796875,0.8994140625,563.479700338,533.776874103,0.854052929727,-0.0608945657952,1355.62728549,118.506283411,2.21480332029,-1.49690447799,1,0,0
